feature,mean_FN,mean_TP,std_FN,std_TP,mean_difference,cohen_d,abs_cohen_d
morph_V2_t_amplitude_median,0.04194827586206892,0.05539893617021274,0.02798455387616601,0.03722411493791114,-0.01345066030814382,-0.39532358384122857,0.39532358384122857
morph_V1_covedness_score_min,0.005962643678160886,0.002354609929077992,0.014454125248147216,0.00302274025579294,0.003608033749082894,0.39196646774933136,0.39196646774933136
st_V1_st_convexity_min,-0.0017206896551723928,-0.0022851063829786938,0.0013115874325950532,0.0015362262027870323,0.000564416727806301,0.38783228006002807,0.38783228006002807
st_V1_r_amplitude_max,-0.5245172413793104,-0.3830851063829787,0.34376770130620987,0.3790102075640637,-0.14143213499633173,-0.3863480245789978,0.3863480245789978
morph_V1_t_mean_mean,0.023504557892336752,0.03017748250393117,0.013754697866372649,0.019136557691151582,-0.006672924611594418,-0.3857576506881419,0.3857576506881419
sq_V6_snr_proxy,2934.8534348114104,1940.0483163958302,3008.199789162051,2285.563963597758,994.8051184155802,0.38515326290900725,0.38515326290900725
st_V3_j_point_amplitude_std,0.028240253593379817,0.021597797820834718,0.02453660988435962,0.01063238509996181,0.006642455772545099,0.38473953499255475,0.38473953499255475
st_V3_st_j80_j0_ratio_max,5.354038176034765,8.316944699490945,5.708697305172421,8.81296190204014,-2.96290652345618,-0.3805756235319439,0.3805756235319439
sq_aVR_snr_proxy,1961.3047857801644,1358.6704903411874,2041.4116160226738,1233.0277011557725,602.634295438977,0.37947890401495177,0.37947890401495177
sq_I_rms,0.11080039486176856,0.09597608195792874,0.043713577596580386,0.03595237206712743,0.014824312903839815,0.3794219850122492,0.3794219850122492
morph_V1_t_mean_median,0.02243623426382043,0.02877141887367947,0.013702519768174756,0.018307419671474492,-0.006335184609859039,-0.37901435276866646,0.37901435276866646
sq_aVL_mean,0.0037190517241379177,-0.0008493617021276619,0.009013686989667846,0.01361889713041551,0.00456841342626558,0.3780369312349412,0.3780369312349412
morph_V1_saddleback_score_max,0.05997988505747124,0.07783687943262407,0.03800324305059068,0.0524469363642652,-0.017856994375152833,-0.37592801733249465,0.37592801733249465
st_V2_st_area_above_baseline_std,0.2389280368629201,0.3148127748373882,0.13759159445946725,0.23356299590185822,-0.07588473797446807,-0.37443140119033375,0.37443140119033375
sq_I_std,0.10737200681554901,0.0931942922283337,0.04280576565187744,0.03467929033965977,0.014177714587215312,0.37349750702674445,0.37349750702674445
sq_I_snr_proxy,1756.3942512066876,1014.6519447941744,3021.990753568305,967.9844059735458,741.7423064125132,0.3691233874203277,0.3691233874203277
sq_V6_noise_energy,7.060887985884588e-05,3.5461271508873996e-05,0.0001462833945351459,4.347889072411414e-05,3.5147608349971887e-05,0.36501406342399617,0.36501406342399617
st_V2_st_j40_j0_ratio_max,1.1672741646491578,1.690813100166506,0.8160293457456304,1.7164780134837734,-0.5235389355173483,-0.3627086581267329,0.3627086581267329
morph_V1_t_amplitude_min,0.021913793103448258,0.026968085106382947,0.011114660220594375,0.015434626812586715,-0.005054292002934689,-0.3621025738958921,0.3621025738958921
morph_V2_covedness_score_median,0.07587931034482753,0.10584840425531913,0.0636134744478333,0.09398243110862353,-0.0299690939104916,-0.35764348940099017,0.35764348940099017
morph_V2_t_amplitude_mean,0.045487771722305156,0.057628423510924634,0.028835902866570045,0.03705905081074876,-0.012140651788619478,-0.35518670646313427,0.35518670646313427
sq_V5_range,2.113965517241379,1.8746170212765958,0.6883625990540572,0.6913530536684273,0.23934849596478314,0.34676977908400075,0.34676977908400075
st_V1_st_j40_j0_ratio_mean,0.5922018667557128,0.7128946474791551,0.3969392425866373,0.32086549007775583,-0.12069278072344225,-0.3432758052658282,0.3432758052658282
morph_V2_t_inversion_indicator_max,0.10344827586206896,0.23404255319148937,0.3045434781492361,0.42339890940707237,-0.13059427732942042,-0.34116290083299805,0.34116290083299805
st_V2_high_takeoff_gt_2mm_std,0.07980270164872003,0.14175359970868948,0.16067393034864105,0.1944504223271627,-0.06195089805996945,-0.3396297444228975,0.3396297444228975
morph_V2_high_takeoff_gt_2mm_std,0.07980270164872003,0.14175359970868948,0.16067393034864105,0.1944504223271627,-0.06195089805996945,-0.3396297444228975,0.3396297444228975
st_V3_st_j80_j0_ratio_std,1.2523826363040103,2.1018910527691244,1.6849445901969504,2.9108354771614295,-0.8495084164651141,-0.3373507602258083,0.3373507602258083
st_V1_st_slope_j0_j40_max,-0.0003655172413792828,0.00032180851063829356,0.0012875466813281789,0.0023844889781116686,-0.0006873257520175764,-0.336921338940389,0.336921338940389
morph_V1_saddleback_score_std,0.018106127232863735,0.022820925729266285,0.011069199450067475,0.01563834536738814,-0.00471479849640255,-0.33474163150007535,0.33474163150007535
st_V1_s_amplitude_std,0.11162295828689622,0.09075669978891795,0.0678458990965146,0.0590197938664753,0.02086625849797827,0.3338273349860516,0.3338273349860516
st_V2_st_j80_std,0.025797708272038648,0.032498738596917744,0.01584176589015886,0.022281889100673802,-0.006701030324879096,-0.3335610221968127,0.3335610221968127
morph_V3_high_takeoff_gt_1mm_std,0.13296957544164104,0.07712897349851192,0.18917999581022002,0.1531273125290686,0.05584060194312912,0.3330129605091652,0.3330129605091652
st_V3_high_takeoff_gt_1mm_std,0.13296957544164104,0.07712897349851192,0.18917999581022002,0.1531273125290686,0.05584060194312912,0.3330129605091652,0.3330129605091652
sq_V5_max,1.6286551724137932,1.4330638297872342,0.5581345948080284,0.6089818291757019,0.19559134262655897,0.3313660227832338,0.3313660227832338
morph_V2_t_inversion_indicator_median,0.0,0.06382978723404255,0.0,0.2444494743207672,-0.06382978723404255,-0.33118543818592494,0.33118543818592494
st_V1_j_point_amplitude_max,0.20879310344827584,0.16990425531914893,0.1510943138459403,0.0928365435142837,0.03888884812912691,0.3287211355429892,0.3287211355429892
st_V2_st_j40_j0_ratio_mean,0.7854311167511577,1.0074950301302934,0.5971359991269815,0.7216344651793877,-0.22206391337913567,-0.32790321688229257,0.32790321688229257
sq_III_min,-0.30724137931034484,-0.3748723404255319,0.22418183124456464,0.19507441210016382,0.06763096111518707,0.32739823043732785,0.32739823043732785
rr_cv,0.040222153013801214,0.058940345135626994,0.02387439119974938,0.07050629904226682,-0.01871819212182578,-0.3255540813679131,0.3255540813679131
st_V2_st_j40_std,0.022270659320482007,0.027928677141243276,0.010380847033368732,0.020630166975357515,-0.005658017820761269,-0.32379709036489707,0.32379709036489707
st_V1_st_j80_max,0.08563793103448274,0.10479787234042552,0.06400160242494528,0.05680618968882199,-0.019159941305942785,-0.3213085398448012,0.3213085398448012
st_V1_r_amplitude_mean,-0.6571331223712055,-0.5322631806967012,0.3734004002258218,0.4035936490169701,-0.12486994167450427,-0.31818662252218977,0.31818662252218977
sq_V3_noise_energy,0.00026024273133473116,0.00012350579845735705,0.0006849211641332889,0.00012991969140550854,0.0001367369328773741,0.3153634404679215,0.3153634404679215
sq_I_max,0.5878620689655172,0.5082340425531914,0.26124116538606834,0.24853290486080792,0.0796280264123258,0.3142181326978189,0.3142181326978189
morph_V2_t_amplitude_min,0.026517241379310306,0.03460638297872338,0.02105554344184428,0.028253400505224967,-0.008089141599413072,-0.31392877897387045,0.31392877897387045
morph_V3_saddleback_score_median,0.0034511494252873116,0.008804964539007053,0.0037916440722693743,0.02143703516196644,-0.005353815113719742,-0.3137902366167127,0.3137902366167127
st_V2_st_j40_j0_ratio_median,0.7979893830084999,0.9851919888934209,0.544927422468261,0.6357565264829091,-0.187202605884921,-0.31045213069319816,0.31045213069319816
sq_V4_snr_proxy,1851.1078486194888,1138.2360157297173,2890.786333543229,1849.882918377384,712.8718328897714,0.3099675751325759,0.3099675751325759
st_V1_r_amplitude_median,-0.6621551724137931,-0.53775,0.3830508959036077,0.41260864462226343,-0.12440517241379312,-0.309711751772077,0.309711751772077
rr_std_ms,35.6463418935106,52.703542064897,20.824514981196156,67.97964962412956,-17.0572001713864,-0.3095305481896134,0.3095305481896134
sq_aVR_min,-0.8688620689655172,-0.7690425531914893,0.359040361206132,0.3021892430493809,-0.09981951577402792,-0.30725742079792634,0.30725742079792634
sq_V5_noise_energy,0.00018849712185298637,9.061186104955103e-05,0.0004981283359908126,0.00011266485641098015,9.788526080343534e-05,0.3068244240951759,0.3068244240951759
st_V2_st_j80_j0_ratio_std,0.339155905361331,0.5648397983564336,0.44712042164524246,0.876361670959196,-0.2256838929951026,-0.303470273387763,0.303470273387763
st_V1_st_j40_j0_ratio_max,0.9714029472535922,1.355344188118114,0.7904524285876446,1.5015302805041653,-0.38394124086452186,-0.29999800851066744,0.29999800851066744
morph_V2_t_inversion_indicator_std,0.03701648585649007,0.07743885957809005,0.1135741561981863,0.14620109138447715,-0.04042237372159998,-0.2998964017024942,0.2998964017024942
st_V2_st_j80_j0_ratio_mean,1.1814477456452566,1.5956946499828109,0.9905303003544432,1.6006491590873029,-0.4142469043375543,-0.29559753410104966,0.29559753410104966
st_V2_st_j80_j0_ratio_max,1.9210646048789495,2.815756080972379,1.9251550695760122,3.5586634711175327,-0.8946914760934295,-0.29378197693739266,0.29378197693739266
morph_V2_saddleback_score_median,0.005932471264367804,0.017545212765957423,0.013860542300989773,0.04936692734811408,-0.01161274150158962,-0.2914462440041799,0.2914462440041799
st_V3_st_curvature_sign_std,0.3473034697035815,0.2403779247225463,0.42023656990148545,0.33197307820640387,0.10692554498103521,0.29066194382204424,0.29066194382204424
sq_aVL_snr_proxy,372.89888516153127,757.166463897579,361.98237580207183,1662.1780996227799,-384.2675787360477,-0.289076811994322,0.289076811994322
st_V3_st_j80_j0_ratio_min,1.2302820264763248,1.7805250969484712,1.162650307162004,2.2469235494583,-0.5502430704721464,-0.28801690664058177,0.28801690664058177
morph_V2_t_inversion_indicator_mean,0.022184711839884252,0.0668657770001555,0.08615823361218475,0.18714488711037122,-0.04468106516027125,-0.28499206921437836,0.28499206921437836
st_V1_st_slope_j20_j80_median,-0.0010005747126436424,-0.000610460992907763,0.0014344588120606633,0.0013304961703639265,-0.0003901137197358794,-0.28459645609075424,0.28459645609075424
st_V1_st_slope_j20_j80_max,-0.00030689655172412296,0.00010248226950354752,0.0010562123941150773,0.001629159447385272,-0.00040937882122767046,-0.28440082111496456,0.28440082111496456
morph_V1_t_mean_min,0.003308827188137521,0.00843582676189057,0.015680802050957395,0.019600240673053482,-0.005126999573753049,-0.2814457021441302,0.2814457021441302
st_V1_st_slope_j20_j80_min,-0.001691954022988469,-0.0013230496453900341,0.001773725977886491,0.0009214193568104889,-0.0003689043775984349,-0.2814356518994406,0.2814356518994406
morph_V3_t_polarity_min,-0.8620689655172413,-0.6808510638297872,0.506790981265485,0.7177501188694895,-0.1812179016874541,-0.2804883032904674,0.2804883032904674
st_V1_st_slope_j20_j80_mean,-0.0009880042605954974,-0.000642526629653019,0.0013013271384188457,0.0011992791055729047,-0.00034547763094247845,-0.2788626825675539,0.2788626825675539
sq_V6_mean,0.048172959770114904,0.0424645212765957,0.021049998460364112,0.020169658034358225,0.005708438493519201,0.278362583571089,0.278362583571089
st_V2_st_j80_j0_ratio_median,1.1490649341559058,1.518168409356445,0.8926176920759161,1.5341787295164322,-0.3691034752005391,-0.27785991381258435,0.27785991381258435
st_V1_high_takeoff_gt_1mm_std,0.14367075040583827,0.1994079613885918,0.19187828682540234,0.20712505717806212,-0.05573721098275353,-0.27662281354207924,0.27662281354207924
morph_V1_high_takeoff_gt_1mm_std,0.14367075040583827,0.1994079613885918,0.19187828682540234,0.20712505717806212,-0.05573721098275353,-0.27662281354207924,0.27662281354207924
st_V3_st_monotonicity_median,0.1598746081504702,0.11315280464216632,0.20765511174519366,0.14491933096332865,0.04672180350830388,0.27262169093158256,0.27262169093158256
st_V1_st_monotonicity_median,0.774294670846395,0.7117988394584139,0.24910290987173825,0.21975508606148983,0.06249583138798109,0.2701961470020225,0.2701961470020225
sq_aVR_mean,-0.03736701149425283,-0.03326728723404252,0.013925982889909764,0.015890261437560466,-0.004099724260210311,-0.27012836255346345,0.27012836255346345
